fase,mag_original,mag_noisy,flux_original,overlap
49422.0,21.17073479083393,21.23954080729158,9.58810486096321e-18,1.0
49423.0,20.806295452197002,20.894367021836068,1.3412462185142854e-17,1.0
49424.0,20.52677615738269,20.500690288899122,1.7350669146244457e-17,1.0
49425.0,20.318496016506472,20.267829518430283,2.101978573848419e-17,1.0
49426.0,20.152495978067286,20.17860165551636,2.4492228367858923e-17,1.0
49427.0,20.039616662041666,20.037478644298673,2.717565538471129e-17,1.0
49428.0,19.923144926241953,19.956657448025034,3.025301905452443e-17,1.0
49429.0,19.84179623133141,19.7732745254665,3.260680144344821e-17,1.0
49430.0,19.752995502486343,19.782119313889705,3.5385756968011545e-17,1.0
49431.0,19.70775727597528,19.673681980305126,3.689128484320175e-17,1.0
49432.0,19.666835684738775,19.68754381070711,3.8308259222130983e-17,1.0
49433.0,19.642345322498837,19.703592598928278,3.918217702331795e-17,1.0
49434.0,19.644285562985612,19.666988546426882,3.9112219920595495e-17,1.0
49435.0,19.653079277175518,19.66292346447077,3.879671732484392e-17,1.0
49436.0,19.631544022872653,19.622617387560233,3.9573920981193826e-17,1.0
49437.0,19.7027035473496,19.69363120674003,3.706340134727197e-17,1.0
49438.0,19.737569037725155,19.74127762005786,3.58921171273989e-17,1.0
49439.0,19.781966518920193,19.76653412755709,3.445403446740904e-17,1.0
49440.0,19.845797330512166,19.849149989206662,3.248686167066e-17,1.0
49441.0,19.916864918853324,19.88826338181032,3.042851260584354e-17,1.0
49442.0,19.99971716985075,20.030604358505325,2.819290471074116e-17,1.0
49443.0,20.109132605482376,20.09619075933997,2.5490223841018228e-17,1.0
49444.0,20.24851527528933,20.26627499190376,2.2419224262154163e-17,1.0
49445.0,20.332403749314295,20.296994235308816,2.0752250048684187e-17,1.0
49446.0,20.41748527382905,20.514089342341432,1.9188126894972015e-17,1.0
49447.0,20.4838371734662,20.327017212001092,1.8050607466490893e-17,1.0
49448.0,20.558677350209763,20.549327697535567,1.684828698021525e-17,1.0
49449.0,20.65119213864092,20.64840133902627,1.5472120387093762e-17,1.0
49450.0,20.71896626275736,20.789371115651512,1.453584175323667e-17,1.0
49451.0,20.78899248015634,20.784511315262257,1.3627923887478232e-17,1.0
49452.0,20.86583835189733,20.789509410284317,1.2696714399350893e-17,1.0
49453.0,20.959672000011047,20.97977341731509,1.1645493341531985e-17,1.0
49454.0,21.04095503254703,20.953880669493657,1.0805495290540145e-17,1.0
49455.0,21.117391197623,20.998585082503347,1.007094472595033e-17,1.0
49456.0,21.303166825459723,21.255038727521764,8.487112544366193e-18,1.0
49457.0,21.340931770899342,21.369634918635796,8.196982031054756e-18,1.0
49458.0,21.41867820164464,21.461797969493148,7.630542414983623e-18,1.0
49459.0,21.485340272818163,21.627974072919063,7.176134703734575e-18,1.0
49460.0,21.55632694472352,21.36576490437264,6.7219598407989064e-18,1.0
49461.0,21.5925384896976,21.803610972676076,6.501465997384759e-18,1.0
49462.0,21.663708416864267,21.502931380199524,6.088962854528554e-18,1.0
49463.0,21.69320491173897,21.764150590203066,5.925769123250257e-18,1.0
49464.0,21.73614760586403,21.562726683608915,5.695969420422993e-18,1.0
49465.0,21.77553237847503,21.895350294853554,5.493052376044505e-18,1.0
49466.0,21.81115677760183,21.718173338103746,5.315743053980768e-18,1.0
49467.0,21.8451568957762,21.674960402743455,5.151858581126973e-18,1.0
49468.0,21.874611189477953,22.063271393428284,5.013975593576376e-18,1.0
49469.0,21.905610152853985,21.881942253203952,4.872845371542324e-18,1.0
49470.0,21.93966570176944,21.8699267748206,4.72237434341631e-18,1.0
49471.0,21.972782794035112,22.049849783919072,4.580507238626632e-18,1.0
49472.0,22.00243862786877,21.88561306652285,4.4570883228321e-18,1.0
49473.0,21.988034031508604,22.166674267076214,4.516615065424368e-18,1.0
49474.0,22.025856871058647,22.13276037121033,4.361982742106361e-18,1.0
49475.0,22.062289422384048,22.122269821312752,4.218042220133699e-18,1.0
49476.0,22.071232127815463,22.315140062661882,4.183442848261801e-18,1.0
49477.0,22.116215836730852,22.23542445629731,4.0136579335875285e-18,1.0
49478.0,22.140929197806972,22.073628056070177,3.923331564205383e-18,1.0
49479.0,22.153017562727257,22.37817574456961,3.8798922635897176e-18,1.0
49480.0,22.205044328270496,22.095921552051845,3.69835809932961e-18,1.0
49481.0,22.218116255134426,22.343817703413656,3.654097989512793e-18,1.0
49482.0,22.26570346296757,22.134089418713728,3.497400004206008e-18,1.0
49483.0,22.28939151899737,22.140584272984675,3.42192182582151e-18,1.0
49484.0,22.315760509571586,22.183867023833656,3.3398155896214566e-18,1.0
49485.0,22.341816444649307,22.340631122513955,3.2606194403261984e-18,1.0
49486.0,22.381138773650253,22.32094687842915,3.1446417926807625e-18,1.0
49487.0,22.409862263802406,22.63109320202186,3.062540113802499e-18,1.0
49488.0,22.432404519270676,22.435119529176745,2.999610628090501e-18,1.0
49489.0,22.478897202339887,22.551794919978377,2.8738745766745844e-18,1.0
49490.0,22.49542892384205,22.54985403424854,2.8304476173528764e-18,1.0
49491.0,22.52082344372555,22.546808740891898,2.7650138683856373e-18,1.0
